name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2023-11-13,68.4,53.2,58.6,68.4,53.2,58.6,46.7,66,0.013,100,4.17,rain,0,0,21.3,9.8,200.5,1019.8,43.7,10.6,0,0,0,10,2023-11-13T06:02:07,2023-11-13T20:07:07,0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-14,61.3,54.5,57.5,61.3,54.5,57.5,47.9,70.5,0.022,100,8.33,rain,0,0,17.4,8.3,199.6,1017.1,98.6,10.1,0,0,0,10,2023-11-14T06:01:19,2023-11-14T20:08:12,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-15,73.9,55.8,59.8,73.9,55.8,59.8,46.7,62.8,0.009,100,4.17,rain,0,0,21.3,10.9,175.6,1014.8,77.4,10.8,0,0,0,10,2023-11-15T06:00:31,2023-11-15T20:09:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YMAV,D6954,95874099999,94866099999,95936099999,6CV53CK,95866099999,94865099999,YMML,94864099999"
melbourne,2023-11-16,62,54.5,57.8,62,54.5,57.8,47.4,68.9,0.02,100,4.17,rain,0,0,32.9,13.1,187.6,1015.5,91.4,11.7,0,0,0,10,2023-11-16T05:59:46,2023-11-16T20:10:23,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-17,62.7,54.3,58.2,62.7,54.3,58.2,43.7,58.7,0.001,100,4.17,rain,0,0,24.6,9.4,180.5,1020.9,63.8,12.1,0,0,0,10,2023-11-17T05:59:02,2023-11-17T20:11:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-18,65.6,56.3,60.4,65.6,56.3,60.4,48.6,65.2,0,0,0,,0,0,22.1,9.6,174.6,1020.1,34,12.4,0,0,0,10,2023-11-18T05:58:21,2023-11-18T20:12:33,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-19,70.4,52.6,61.2,70.4,52.6,61.2,53.3,76.6,0,0,0,,0,0,25.1,10.2,187.7,1018.2,56.9,10.3,0,0,0,10,2023-11-19T05:57:41,2023-11-19T20:13:38,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-20,66.3,57.7,61.3,66.3,57.7,61.3,52.9,74.3,0,0,0,,0,0,27.3,10.2,178.3,1019.8,94.2,11.3,0,0,0,10,2023-11-20T05:57:03,2023-11-20T20:14:42,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-21,65.7,59.1,61.4,65.7,59.1,61.4,53.7,76,0,0,0,rain,0,0,25.9,10.9,185.9,1020.8,78.5,9.7,0,0,0,10,2023-11-21T05:56:27,2023-11-21T20:15:47,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-22,65.3,57.4,61.2,65.3,57.4,61.2,51.6,71.2,0,0,0,,0,0,31.5,13,186.2,1024.5,53.6,10.7,0,0,0,10,2023-11-22T05:55:53,2023-11-22T20:16:51,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-23,79.5,59.6,67.1,79.5,59.6,67.1,56.6,70.3,0,0,0,,0,0,23.7,10.5,172.5,1022.6,88.2,9.8,0,0,0,10,2023-11-23T05:55:20,2023-11-23T20:17:54,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-24,81.7,62.4,69.5,81.1,62.4,69.5,60.5,76.2,0.002,100,4.17,rain,0,0,25.7,11.2,21.3,1016,81.4,9.3,0,0,0,10,2023-11-24T05:54:50,2023-11-24T20:18:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-25,78.1,63.6,69.8,78.1,63.6,69.8,59.8,73.9,0.384,100,12.5,rain,0,0,28.9,14.1,344.2,1009.2,70.4,10.2,0,0,0,10,2023-11-25T05:54:22,2023-11-25T20:20:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-26,66.4,59.3,62.2,66.4,59.3,62.2,58.7,88.8,0.186,100,8.33,rain,0,0,26.4,9.4,218.6,1011.7,99,8.3,0,0,0,10,2023-11-26T05:53:56,2023-11-26T20:21:02,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-27,63.8,57.1,60,63.8,57.1,60,55,84.4,0.253,100,12.5,rain,0,0,24.4,10.1,191.9,1014.4,97.5,6.3,0,0,0,10,2023-11-27T05:53:32,2023-11-27T20:22:04,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-28,72.4,55.5,63.6,72.4,55.5,63.6,57.5,81.7,0.063,100,4.17,rain,0,0,21,8.4,177,1011.6,95.3,8,0,0,0,10,2023-11-28T05:53:10,2023-11-28T20:23:04,0.52,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-29,66.1,60.9,63.8,66.1,60.9,63.8,58.3,82.7,0.109,100,8.33,rain,0,0,34.2,15,139.1,1007.5,98.8,9.4,0,0,0,10,2023-11-29T05:52:50,2023-11-29T20:24:05,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-11-30,64.8,57.4,60.7,64.8,57.4,60.7,54,79,0.258,100,12.5,rain,0,0,33.1,11.8,152.5,1011.3,99.5,9.3,0,0,0,10,2023-11-30T05:52:32,2023-11-30T20:25:04,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-01,72.9,56.9,64,72.9,56.9,64,57.8,81.7,0.162,100,12.5,rain,0,0,24.2,10.7,156.1,1009.1,91,9.8,0,0,0,10,2023-12-01T05:52:16,2023-12-01T20:26:03,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-02,62.7,59,60.7,62.7,59,60.7,58.7,93.2,0.18,100,16.67,rain,0,0,26.2,10.6,180.8,1010.9,99.1,5.9,0,0,0,10,2023-12-02T05:52:02,2023-12-02T20:27:01,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-03,74.1,57.4,65,74.1,57.4,65,55.1,73.6,0.165,100,8.33,rain,0,0,22.4,10.7,164.9,1015.4,55.9,9.7,0,0,0,10,2023-12-03T05:51:50,2023-12-03T20:27:57,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-04,89.6,55.6,72.3,86.6,55.6,71.3,52.9,58.6,0,0,0,,0,0,24.2,12.4,343,1013.5,44.3,11.7,0,0,0,10,2023-12-04T05:51:41,2023-12-04T20:28:53,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-05,74.2,59.6,66.3,74.2,59.6,66.3,56.2,70.6,0,0,0,,0,0,24.6,10.8,193.7,1013.7,34,11.4,0,0,0,10,2023-12-05T05:51:34,2023-12-05T20:29:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-06,72,58.5,64.6,72,58.5,64.6,52,64.8,0,0,0,,0,0,19.5,10.3,195.1,1018.3,66.5,9.3,0,0,0,10,2023-12-06T05:51:29,2023-12-06T20:30:42,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-07,76.1,55.1,65.6,76.1,55.1,65.6,52.1,63.3,0,0,0,,0,0,17.7,9.8,200.2,1017,87.5,11.2,0,0,0,10,2023-12-07T05:51:26,2023-12-07T20:31:35,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-08,90.5,69,78.2,89.8,69,78,57.5,50.5,0,0,0,,0,0,51.2,21.1,359.2,1008.2,94.7,12.7,0,0,0,10,2023-12-08T05:51:25,2023-12-08T20:32:27,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-09,67.1,58.1,62.2,67.1,58.1,62.2,58.9,89.6,0.12,100,16.67,rain,0,0,34.7,8.4,177.1,1014.3,98.6,8.2,0,0,0,10,2023-12-09T05:51:26,2023-12-09T20:33:17,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-10,66.4,58.2,62.7,66.4,58.2,62.7,57.6,83.4,0.443,100,4.17,rain,0,0,25.3,8.3,187.9,1018.5,99.3,9,0,0,0,10,2023-12-10T05:51:29,2023-12-10T20:34:06,0.91,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-11,67.4,63.5,65.3,67.4,63.5,65.3,64.7,97.8,0.022,100,4.17,rain,0,0,22.6,8.2,193.4,1018.2,99.8,5.7,0,0,0,10,2023-12-11T05:51:35,2023-12-11T20:34:54,0.94,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-12,89.8,63.9,75.2,96.5,63.9,76.6,67.3,79.1,0.01,100,4.17,rain,0,0,17.4,10.3,184,1014,79.1,7.1,0,0,0,30,2023-12-12T05:51:43,2023-12-12T20:35:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94898099999,D6954,95874099999,94866099999,95867099999,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2023-12-13,91.8,68.2,79.3,91.1,68.2,79.3,65.5,68,0.027,100,8.33,rain,0,0,38,15.6,342.4,1005.4,62.6,10.3,0,0,0,30,2023-12-13T05:51:52,2023-12-13T20:36:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D6954,95874099999,94866099999,95867099999,94856099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-14,76.2,61.7,68.1,76.2,61.7,68.1,55.2,65.4,0.059,100,8.33,rain,0,0,24.8,10.3,253.5,1006.6,74.3,11.5,0,0,0,10,2023-12-14T05:52:04,2023-12-14T20:37:09,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-15,73.5,57.4,64.6,73.5,57.4,64.6,50.2,60.7,0,0,0,,0,0,25.9,10.5,206.8,1009.5,57.1,10.8,0,0,0,10,2023-12-15T05:52:18,2023-12-15T20:37:51,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-16,72.5,55.9,63.3,72.5,55.9,63.3,47.3,57.1,0,0,0,rain,0,0,27.7,10.7,247.5,1009.1,86.2,11.4,0,0,0,10,2023-12-16T05:52:34,2023-12-16T20:38:32,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-17,76,53.3,65.1,76,53.3,65.1,49.8,59.5,0,0,0,,0,0,23.7,8.8,205.9,1013.7,26.1,10.7,0,0,0,10,2023-12-17T05:52:53,2023-12-17T20:39:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-18,78.8,60.2,69.6,78.8,60.2,69.6,53.7,59.8,0,0,0,,0,0,26.2,10.4,9.8,1010.1,95.4,10.8,0,0,0,10,2023-12-18T05:53:13,2023-12-18T20:39:48,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-19,67.9,57.6,61.8,67.9,57.6,61.8,53.6,76.3,0.154,100,12.5,rain,0,0,34.4,14.3,184.6,1014.5,86.6,9.8,0,0,0,10,2023-12-19T05:53:35,2023-12-19T20:40:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-20,67.4,54.4,61.5,67.4,54.4,61.5,46.2,57.4,0.057,100,4.17,rain,0,0,32.4,14.2,171.8,1019.3,51.6,10.7,0,0,0,10,2023-12-20T05:53:59,2023-12-20T20:40:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-21,76.2,58.8,67.1,76.2,58.8,67.1,51.8,59.6,0,0,0,,0,0,28.9,13.1,140.2,1019.1,30.1,10.7,0,0,0,10,2023-12-21T05:54:25,2023-12-21T20:41:29,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-22,74.5,57.6,66.2,74.5,57.6,66.2,48.3,53.9,0,0,0,,0,0,26.8,11.9,154.8,1017.2,42.3,11,0,0,0,10,2023-12-22T05:54:54,2023-12-22T20:41:59,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-23,73.3,53.9,64.3,73.3,53.9,64.3,50.6,61.9,0,0,0,,0,0,24.4,12.5,178.7,1011.2,20.4,11.5,0,0,0,10,2023-12-23T05:55:24,2023-12-23T20:42:27,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-24,74.3,55.3,64.4,74.3,55.3,64.4,55.5,74,0,0,0,rain,0,0,32.7,14.7,192.6,1006.6,51.2,10.4,0,0,0,10,2023-12-24T05:55:55,2023-12-24T20:42:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2023-12-25,67,61.6,63.7,67,61.6,63.7,60.2,88.6,0.568,100,8.33,rain,0,0,31.5,10.3,124.2,1004.4,97.9,8.3,0,0,0,10,2023-12-25T05:56:29,2023-12-25T20:43:18,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-26,74.5,62.2,66.9,74.5,62.2,66.9,61.8,84.4,0.648,100,12.5,rain,0,0,22.6,10.9,158.6,1008.4,84.6,10.2,0,0,0,30,2023-12-26T05:57:05,2023-12-26T20:43:41,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-27,74.8,63.2,68.3,74.8,63.2,68.3,63.8,86.2,0.142,100,4.17,rain,0,0,28.6,11.7,192.6,1011.2,76.8,7.6,0,0,0,10,2023-12-27T05:57:42,2023-12-27T20:44:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-28,68.9,62.6,65,68.9,62.6,65,58.6,80.6,0.029,100,8.33,rain,0,0,25.1,10.5,188.5,1013.7,83.2,8.8,0,0,0,10,2023-12-28T05:58:21,2023-12-28T20:44:20,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2023-12-29,68.2,58.6,62.9,68.2,58.6,62.9,49.6,62.6,0.003,100,4.17,rain,0,0,24.6,9.6,187.4,1014.3,55.2,11.8,0,0,0,10,2023-12-29T05:59:02,2023-12-29T20:44:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-30,64.7,57.1,60.6,64.7,57.1,60.6,48.2,64.3,0.001,100,4.17,rain,0,0,30.4,11.2,210.6,1016,82.4,11.4,0,0,0,10,2023-12-30T05:59:44,2023-12-30T20:44:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2023-12-31,67.7,57.7,62.6,67.7,57.7,62.6,48.1,59.3,0.023,100,4.17,rain,0,0,26.2,12.8,176.2,1021.2,45,9.8,0,0,0,10,2023-12-31T06:00:28,2023-12-31T20:45:04,0.63,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-01,73.6,55.3,65,73.6,55.3,65,55.2,71.2,0,0,0,,0,0,25.7,10.6,198,1019.6,60.6,8.8,0,0,0,10,2024-01-01T06:01:14,2024-01-01T20:45:15,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-02,76.3,64.5,68.1,76.3,64.5,68.1,63.2,85.1,0.586,100,4.17,rain,0,0,22.4,10.1,258.8,1015.7,88.6,6.7,0,0,0,10,2024-01-02T06:02:01,2024-01-02T20:45:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-03,80,63.9,69.5,82.7,63.9,69.6,66.4,90.8,0.033,100,4.17,rain,0,0,18.8,10.1,179.2,1014.2,76.1,8.4,0,0,0,30,2024-01-03T06:02:49,2024-01-03T20:45:30,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-04,70.7,63.9,67,70.7,63.9,67,61.2,82.2,0.009,100,8.33,rain,0,0,28,9.5,196.4,1019.2,90.1,8.1,0,0,0,10,2024-01-04T06:03:39,2024-01-04T20:45:34,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-05,82.5,60.4,71.4,84.2,60.4,71.6,61.9,74.1,0,0,0,,0,0,19.5,9.3,175.8,1019.5,59.6,9.9,0,0,0,10,2024-01-05T06:04:31,2024-01-05T20:45:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-06,90.3,61.6,76.2,90.1,61.6,76.4,60.3,61.7,0,0,0,,0,0,21.7,12.7,8.2,1016,55.3,10.9,0,0,0,10,2024-01-06T06:05:23,2024-01-06T20:45:36,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-07,80.3,68.1,73,81.1,68.1,73,64.9,77.8,0.013,100,8.33,rain,0,0,28.9,14.5,13.8,1009.9,98.4,10.8,0,0,0,10,2024-01-07T06:06:17,2024-01-07T20:45:34,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-08,69.7,63.7,67.1,69.7,63.7,67.1,66.8,98.8,1.483,100,16.67,rain,0,0,25.3,7.9,210,1009,97.3,5.4,0,0,0,10,2024-01-08T06:07:12,2024-01-08T20:45:30,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-09,75.2,60.5,68.7,75.2,60.5,68.7,61.2,78,0.897,100,4.17,rain,0,0,23,9.9,199.9,1012.8,43.3,10.5,0,0,0,10,2024-01-09T06:08:08,2024-01-09T20:45:24,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-10,77.9,62.5,68.5,77.9,62.5,68.5,61.5,79.2,0.007,100,4.17,rain,0,0,29.8,12.1,191.2,1013.4,27.7,9,0,0,0,10,2024-01-10T06:09:06,2024-01-10T20:45:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-11,73.5,63,67.7,73.5,63,67.7,56.6,67.9,0,0,0,,0,0,27.7,11.7,177.9,1020.1,44.7,10.4,0,0,0,10,2024-01-11T06:10:04,2024-01-11T20:45:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-12,90.3,61.6,74.3,94.6,61.6,75,62,68.2,0,0,0,,0,0,22.1,9.5,237.6,1016.5,34.2,10.7,0,0,0,10,2024-01-12T06:11:03,2024-01-12T20:44:53,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-13,71,61.8,66.8,71,61.8,66.8,58.8,75.7,0.014,100,4.17,rain,0,0,30.4,9.8,178.8,1019.1,75.4,9.8,0,0,0,10,2024-01-13T06:12:03,2024-01-13T20:44:38,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"94860099999,D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-01-14,72.5,60.5,66.4,72.5,60.5,66.4,56,69.3,0.001,100,4.17,rain,0,0,34.9,12.2,180.7,1020.8,82.1,10.2,0,0,0,10,2024-01-14T06:13:04,2024-01-14T20:44:21,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-15,85.2,63,73.3,85.5,63,73.5,60.3,65.5,0,0,0,rain,0,0,18.6,10.6,151.1,1017.7,36,12.2,0,0,0,30,2024-01-15T06:14:06,2024-01-15T20:44:03,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-16,88.1,69,78.9,87.9,69,78.8,58.9,51.8,0.002,100,4.17,rain,0,0,33.3,14.9,357.7,1010.4,25.5,11.7,0,0,0,10,2024-01-16T06:15:09,2024-01-16T20:43:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"94860099999,D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-01-17,78.2,62.6,69.2,78.2,62.6,69.2,58.2,69.4,0.463,100,8.33,rain,0,0,30.2,13.3,296.2,1004.9,67.5,10.1,0,0,0,10,2024-01-17T06:16:12,2024-01-17T20:43:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-01-18,70.5,57.1,63,70.5,57.1,63,48.1,58.7,0.013,100,8.33,rain,0,0,36.7,13.3,269.2,1006.4,51.5,11,0,0,0,10,2024-01-18T06:17:16,2024-01-18T20:42:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D6954,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
